Alloy System,Composition,AM_beg,AM_end,Critical Cooling Rate,Element A,Element B,Xtal A,Xtal B,rA,rB,Amorphous Range,Glassy Alloys,Max deltaq / PP,deltaH,r_bar,size_diff,size_ratio,size_range,DeltaH,cohesiveE_A,cohesiveE_B,H_norm,CrystalMismatch0,CrystalMismatch1,LiquidusT,MeltingT_A,MeltingT_B,Tmean
AlNi,0.87,0.21465,0.33849,12.245492261193078,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,127.95,0.03942595948604981,1.119047619047619,15.0,-4.9764,3.39,4.44,-0.6728999999999994,0.1131,9.0236,1712.16,933.15,1728.15,1624.8000000000002
AlNi,0.88,0.21465,0.33849,12.370461606764664,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,127.8,0.03814102537387772,1.119047619047619,15.0,-4.6464,3.39,4.44,-0.3323999999999998,0.1056,9.3536,1715.14,933.15,1728.15,1632.7500000000002
AlNi,0.89,0.21465,0.33849,12.497096417033383,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,127.65,0.03676730398862991,1.119047619047619,15.0,-4.3076,3.39,4.44,0.01690000000000058,0.09789999999999999,9.6924,1707.35,933.15,1728.15,1640.7000000000003
AlNi,0.9,0.21465,0.33849,12.625396691999232,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,127.5,0.03529411764705883,1.119047619047619,15.0,-3.959999999999999,3.39,4.44,0.3750000000000009,0.08999999999999998,10.040000000000001,1719.98,933.15,1728.15,1648.65
AlNi,0.91,0.21465,0.33849,12.755362431662213,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,127.35000000000001,0.03370809898999806,1.119047619047619,15.0,-3.603599999999999,3.39,4.44,0.7419000000000024,0.08189999999999997,10.396400000000002,1713.1,933.15,1728.15,1656.6000000000001
AlNi,0.92,0.21465,0.33849,12.886993636022329,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,127.19999999999999,0.03199212256191164,1.119047619047619,15.0,-3.2383999999999986,3.39,4.44,1.1176000000000013,0.07359999999999997,10.761600000000001,1723.5,933.15,1728.15,1664.5500000000002
AlNi,0.93,0.21465,0.33849,13.020290305079577,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,127.05,0.030123614692262272,1.119047619047619,15.0,-2.864399999999998,3.39,4.44,1.5021000000000022,0.06509999999999996,11.135600000000002,1724.81,933.15,1728.15,1672.5000000000002
AlNi,0.9400000000000001,0.21465,0.33849,13.155252438833955,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,126.9,0.028071730702217298,1.119047619047619,15.0,-2.4815999999999976,3.39,4.44,1.895400000000003,0.05639999999999995,11.518400000000003,1715.9699999999998,933.15,1728.15,1680.4500000000003
AlNi,0.9500000000000001,0.21465,0.33849,13.291880037285463,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,126.75,0.025792301441069043,1.119047619047619,15.0,-2.0899999999999976,3.39,4.44,2.2975000000000034,0.04749999999999994,11.910000000000002,1726.67,933.15,1728.15,1688.4000000000003
AlNi,0.96,0.21465,0.33849,13.430173100434105,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,126.6,0.023217912253868996,1.119047619047619,15.0,-1.6896000000000013,3.39,4.44,2.7083999999999993,0.03840000000000003,12.310399999999998,1727.27,933.15,1728.15,1696.3500000000001
AlNi,0.97,0.21465,0.33849,13.570131628279881,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,126.45,0.02023573203942109,1.119047619047619,15.0,-1.280400000000001,3.39,4.44,3.128099999999999,0.029100000000000025,12.7196,1727.69,933.15,1728.15,1704.3
AlNi,0.98,0.21465,0.33849,13.71175562082279,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,126.30000000000001,0.016627078384798117,1.119047619047619,15.0,-0.8624000000000007,3.39,4.44,3.5565999999999995,0.019600000000000017,13.137599999999999,1727.96,933.15,1728.15,1712.25
AlNi,0.99,0.21465,0.33849,13.855045078062828,Al,Ni,BCC,FCC,141.0,126.0,12.384,8,0.111325547,-22.0,126.14999999999999,0.011831004008402141,1.119047619047619,15.0,-0.43560000000000043,3.39,4.44,3.9938999999999996,0.00990000000000001,13.5644,1728.13,933.15,1728.15,1720.2
CuMg,0.01,0.13074,0.64233,13.435631399341547,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,126.33999999999999,0.02677661299796191,1.2698412698412698,34.0,-0.059399999999999994,3.49,1.51,3.4108,0.0099,13.5644,1346.8000000000002,1358.15,923.15,1353.8000000000002
CuMg,0.02,0.13074,0.64233,12.888728839392488,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,126.68,0.0375749921060941,1.2698412698412698,34.0,-0.1176,3.49,1.51,3.3328,0.0196,13.1376,1332.61,1358.15,923.15,1349.45
CuMg,0.03,0.13074,0.64233,12.359292320152825,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,127.02,0.04566182898078157,1.2698412698412698,34.0,-0.17459999999999998,3.49,1.51,3.2560000000000002,0.029099999999999997,12.7196,1318.42,1358.15,923.15,1345.1000000000001
CuMg,0.04,0.13074,0.64233,11.847321841622565,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,127.36,0.05231322314989202,1.2698412698412698,34.0,-0.2304,3.49,1.51,3.1804,0.0384,12.3104,1303.56,1358.15,923.15,1340.75
CuMg,0.05,0.13074,0.64233,11.352817403801696,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,127.69999999999999,0.058027628849014454,1.2698412698412698,34.0,-0.28500000000000003,3.49,1.51,3.106,0.0475,11.91,1288.69,1358.15,923.15,1336.4
CuMg,0.06,0.13074,0.64233,10.875779006690228,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,128.04,0.06306273523262877,1.2698412698412698,34.0,-0.3384,3.49,1.51,3.0328,0.05639999999999999,11.5184,1273.15,1358.15,923.15,1332.05
CuMg,0.07,0.13074,0.64233,10.416206650288157,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,128.38,0.06757281943509649,1.2698412698412698,34.0,-0.3906,3.49,1.51,2.9608,0.0651,11.1356,1257.61,1358.15,923.15,1327.7
CuMg,0.08,0.13074,0.64233,9.974100334595482,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,128.72,0.07165917322133598,1.2698412698412698,34.0,-0.4416,3.49,1.51,2.8900000000000006,0.0736,10.7616,1242.74,1358.15,923.15,1323.3500000000001
CuMg,0.09,0.13074,0.64233,9.549460059612207,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,129.06,0.07539268444485388,1.2698412698412698,34.0,-0.49140000000000006,3.49,1.51,2.8204000000000002,0.0819,10.3964,1226.53,1358.15,923.15,1319.0
CuMg,0.1,0.13074,0.64233,9.142285825338327,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,129.4,0.07882534775888717,1.2698412698412698,34.0,-0.5400000000000001,3.49,1.51,2.7520000000000007,0.09000000000000001,10.04,1208.96,1358.15,923.15,1314.65
CuMg,0.11,0.13074,0.64233,8.75257763177384,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,129.74,0.08199669906019863,1.2698412698412698,34.0,-0.5874,3.49,1.51,2.6848,0.0979,9.6924,1192.07,1358.15,923.15,1310.3
CuMg,0.12,0.13074,0.64233,8.380335478918758,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,130.07999999999998,0.08493767089717798,1.2698412698412698,34.0,-0.6335999999999999,3.49,1.51,2.6188000000000002,0.1056,9.3536,1174.5,1358.15,923.15,1305.95
CuMg,0.13,0.13074,0.64233,8.025559366773068,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,130.42000000000002,0.08767303151467687,1.2698412698412698,34.0,-0.6786,3.49,1.51,2.5540000000000003,0.1131,9.023599999999998,1156.26,1358.15,923.15,1301.6
CuMg,0.14,0.13074,0.64233,7.688249295336778,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,130.76,0.09022299686119824,1.2698412698412698,34.0,-0.7224,3.49,1.51,2.4904000000000006,0.12040000000000001,8.7024,1137.34,1358.15,923.15,1297.25
CuMg,0.15,0.13074,0.64233,7.368405264609883,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,131.1,0.09260433507645192,1.2698412698412698,34.0,-0.7649999999999999,3.49,1.51,2.428,0.1275,8.39,1121.12,1358.15,923.15,1292.9
CuMg,0.16,0.13074,0.64233,7.066027274592387,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,131.44,0.09483114645678546,1.2698412698412698,34.0,-0.8063999999999999,3.49,1.51,2.3668,0.1344,8.086400000000001,1100.85,1358.15,923.15,1288.55
CuMg,0.17,0.13074,0.64233,6.781115325284289,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,131.78,0.09691542859519807,1.2698412698412698,34.0,-0.8466,3.49,1.51,2.3068,0.1411,7.7916,1080.58,1358.15,923.15,1284.2
CuMg,0.18,0.13074,0.64233,6.5136694166855875,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,132.12,0.09886749503756442,1.2698412698412698,34.0,-0.8856000000000002,3.49,1.51,2.248,0.1476,7.505599999999999,1060.99,1358.15,923.15,1279.8500000000001
CuMg,0.19,0.13074,0.64233,6.2636895487962825,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,132.46,0.10069629146334337,1.2698412698412698,34.0,-0.9234000000000001,3.49,1.51,2.1904000000000003,0.1539,7.2284,1040.04,1358.15,923.15,1275.5000000000002
CuMg,0.2,0.13074,0.64233,6.031175721616376,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,132.8,0.10240963855421685,1.2698412698412698,34.0,-0.9600000000000002,3.49,1.51,2.1340000000000003,0.16000000000000003,6.959999999999999,1018.42,1358.15,923.15,1271.15
CuMg,0.21,0.13074,0.64233,5.816127935145865,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,133.14000000000001,0.10401442136850743,1.2698412698412698,34.0,-0.9954000000000001,3.49,1.51,2.0788,0.1659,6.700399999999999,998.83,1358.15,923.15,1266.8000000000002
CuMg,0.22,0.13074,0.64233,5.618546189384753,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,133.48000000000002,0.10551673899087075,1.2698412698412698,34.0,-1.0296,3.49,1.51,2.0248,0.1716,6.4496,1009.64,1358.15,923.15,1262.4500000000003
CuMg,0.23,0.13074,0.64233,5.438430484333037,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,133.82,0.10692202421536809,1.2698412698412698,34.0,-1.0626000000000002,3.49,1.51,1.972,0.1771,6.207599999999999,1020.45,1358.15,923.15,1258.1000000000001
CuMg,0.24,0.13074,0.64233,5.275780819990718,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,134.16,0.10823514030085404,1.2698412698412698,34.0,-1.0944,3.49,1.51,1.9204,0.1824,5.974400000000001,1029.91,1358.15,923.15,1253.7500000000002
CuMg,0.25,0.13074,0.64233,5.130597196357797,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,134.5,0.10946045995788445,1.2698412698412698,34.0,-1.125,3.49,1.51,1.87,0.1875,5.75,1038.69,1358.15,923.15,1249.4
CuMg,0.26,0.13074,0.64233,5.002879613434274,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,134.84,0.11060193040369097,1.2698412698412698,34.0,-1.1544,3.49,1.51,1.8208,0.19240000000000002,5.5344,1046.12,1358.15,923.15,1245.0500000000002
CuMg,0.27,0.13074,0.64233,4.892628071220147,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,135.18,0.11166312737600023,1.2698412698412698,34.0,-1.1826,3.49,1.51,1.7728000000000004,0.1971,5.3276,1052.1999999999998,1358.15,923.15,1240.7
CuMg,0.28,0.13074,0.64233,4.799842569715418,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,135.52,0.11264730031019543,1.2698412698412698,34.0,-1.2096,3.49,1.51,1.726,0.2016,5.1296,1057.61,1358.15,923.15,1236.3500000000001
CuMg,0.29,0.13074,0.64233,4.724523108920087,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,135.85999999999999,0.1135574103795986,1.2698412698412698,34.0,-1.2353999999999998,3.49,1.51,1.6804000000000001,0.20589999999999997,4.9404,1061.66,1358.15,923.15,1232.0
CuMg,0.3,0.13074,0.64233,4.666669688834151,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,136.2,0.11439616272283297,1.2698412698412698,34.0,-1.2599999999999998,3.49,1.51,1.6360000000000001,0.21,4.760000000000002,1065.72,1358.15,923.15,1227.65
CuMg,0.31,0.13074,0.64233,4.626282309457615,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,136.54,0.1151660338991663,1.2698412698412698,34.0,-1.2833999999999999,3.49,1.51,1.5928000000000004,0.21389999999999998,4.5884,1068.42,1358.15,923.15,1223.3
CuMg,0.32,0.13074,0.64233,4.603360970790474,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,136.88,0.1158692953972766,1.2698412698412698,34.0,-1.3055999999999999,3.49,1.51,1.5508,0.2176,4.425600000000001,1071.12,1358.15,923.15,1218.95
CuMg,0.33,0.13074,0.64233,4.597905672832732,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,137.22,0.11650803385725038,1.2698412698412698,34.0,-1.3265999999999998,3.49,1.51,1.51,0.2211,4.271599999999999,1071.8,1358.15,923.15,1214.6
CuMg,0.34,0.13074,0.64233,4.609916415584386,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,137.56,0.11708416853710912,1.2698412698412698,34.0,-1.3463999999999998,3.49,1.51,1.4704,0.2244,4.1264,1071.8,1358.15,923.15,1210.25
CuMg,0.35000000000000003,0.13074,0.64233,4.639393199045438,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,137.9,0.11759946645459084,1.2698412698412698,34.0,-1.3649999999999998,3.49,1.51,1.4320000000000004,0.22749999999999998,3.99,1071.12,1358.15,923.15,1205.8999999999999
CuMg,0.36,0.13074,0.64233,4.686336023215887,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,138.24,0.1180555555555556,1.2698412698412698,34.0,-1.3824,3.49,1.51,1.3948,0.2304,3.862399999999999,1069.77,1358.15,923.15,1201.5500000000002
CuMg,0.37,0.13074,0.64233,4.750744888095733,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,138.57999999999998,0.11845393619728468,1.2698412698412698,34.0,-1.3985999999999998,3.49,1.51,1.3588000000000002,0.2331,3.743599999999999,1067.07,1358.15,923.15,1197.2
CuMg,0.38,0.13074,0.64233,4.832619793684977,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,138.92000000000002,0.11879599118439228,1.2698412698412698,34.0,-1.4136000000000002,3.49,1.51,1.3239999999999998,0.2356,3.6336000000000013,1063.69,1358.15,923.15,1192.85
CuMg,0.39,0.13074,0.64233,4.931003020802697,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,139.26,0.11908299455428548,1.2698412698412698,34.0,-1.4273999999999998,3.49,1.51,1.2904000000000007,0.2379,3.532400000000001,1059.64,1358.15,923.15,1188.5
CuMg,0.4,0.13074,0.64233,5.0343051919897865,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,139.6,0.11931611927597147,1.2698412698412698,34.0,-1.4400000000000002,3.49,1.51,1.2579999999999998,0.24,3.4399999999999995,1054.91,1358.15,923.15,1184.15
CuMg,0.41000000000000003,0.13074,0.64233,5.1391196935248455,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,139.94,0.11949644399890526,1.2698412698412698,34.0,-1.4513999999999998,3.49,1.51,1.2268000000000001,0.2419,3.356399999999999,1048.15,1358.15,923.15,1179.8
CuMg,0.42,0.13074,0.64233,5.245446525407876,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,140.28000000000003,0.11962495896624012,1.2698412698412698,34.0,-1.4616000000000002,3.49,1.51,1.1968,0.2436,3.281599999999999,1041.39,1358.15,923.15,1175.4500000000003
CuMg,0.43,0.13074,0.64233,5.353285687638875,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,140.62,0.11970257118832121,1.2698412698412698,34.0,-1.4706000000000001,3.49,1.51,1.1680000000000001,0.2451,3.2156000000000002,1033.96,1358.15,923.15,1171.1000000000001
CuMg,0.44,0.13074,0.64233,5.462637180217844,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,140.96,0.11973010895677898,1.2698412698412698,34.0,-1.4784000000000002,3.49,1.51,1.1404,0.24640000000000004,3.1583999999999985,1025.1799999999998,1358.15,923.15,1166.75
CuMg,0.45,0.13074,0.64233,5.573501003144783,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,141.3,0.11970832576654306,1.2698412698412698,34.0,-1.4850000000000003,3.49,1.51,1.1139999999999999,0.24750000000000003,3.1099999999999994,1015.04,1358.15,923.15,1162.4
CuMg,0.46,0.13074,0.64233,5.685877156419692,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,141.64000000000001,0.11963790370201124,1.2698412698412698,34.0,-1.4904000000000002,3.49,1.51,1.0888,0.24840000000000004,3.0703999999999976,1005.58,1358.15,923.15,1158.0500000000002
CuMg,0.47000000000000003,0.13074,0.64233,5.799765640042571,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,141.98000000000002,0.11951945633410473,1.2698412698412698,34.0,-1.4946000000000002,3.49,1.51,1.0648,0.24910000000000002,3.0396,993.42,1358.15,923.15,1153.7
CuMg,0.48,0.13074,0.64233,5.915166454013417,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,142.32,0.11935353116669227,1.2698412698412698,34.0,-1.4976,3.49,1.51,1.042,0.2496,3.0176000000000016,981.26,1358.15,923.15,1149.35
CuMg,0.49,0.13074,0.64233,6.032079598332236,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,142.66000000000003,0.11914061166361961,1.2698412698412698,34.0,-1.4994,3.49,1.51,1.0204,0.2499,3.0044000000000004,969.1,1358.15,923.15,1145.0
CuMg,0.5,0.13074,0.64233,6.150505072999024,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,143.0,0.11888111888111891,1.2698412698412698,34.0,-1.5,3.49,1.51,1.0,0.25,3.0,955.58,1358.15,923.15,1140.65
CuMg,0.51,0.13074,0.64233,6.270442878013782,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,143.34,0.11857541272451501,1.2698412698412698,34.0,-1.4994,3.49,1.51,0.9807999999999999,0.2499,3.0044000000000004,943.42,1358.15,923.15,1136.3
CuMg,0.52,0.13074,0.64233,6.391893013376512,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,143.68,0.11822379284273137,1.2698412698412698,34.0,-1.4976,3.49,1.51,0.9627999999999999,0.2496,3.0176,929.91,1358.15,923.15,1131.95
CuMg,0.53,0.13074,0.64233,6.514855479087209,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,144.02,0.11782649916897779,1.2698412698412698,34.0,-1.4946,3.49,1.51,0.946,0.2491,3.0396,915.04,1358.15,923.15,1127.6
CuMg,0.54,0.13074,0.64233,6.639330275145877,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,144.36,0.11738371211106169,1.2698412698412698,34.0,-1.4904,3.49,1.51,0.9303999999999999,0.2484,3.0703999999999994,900.18,1358.15,923.15,1123.25
CuMg,0.55,0.13074,0.64233,6.7653174015525135,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,144.7,0.11689555238985852,1.2698412698412698,34.0,-1.4849999999999999,3.49,1.51,0.9160000000000004,0.2475,3.1099999999999994,885.99,1358.15,923.15,1118.9
CuMg,0.56,0.13074,0.64233,6.892816858307121,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,145.04,0.11636208051949502,1.2698412698412698,34.0,-1.4784,3.49,1.51,0.9027999999999998,0.24639999999999998,3.1584000000000003,870.4499999999999,1358.15,923.15,1114.5500000000002
CuMg,0.5700000000000001,0.13074,0.64233,7.021828645409699,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,145.38,0.11578329591760708,1.2698412698412698,34.0,-1.4706,3.49,1.51,0.8908000000000003,0.24509999999999998,3.2156000000000002,855.5799999999999,1358.15,923.15,1110.2
CuMg,0.58,0.13074,0.64233,7.152352762860246,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,145.72,0.11515913562849416,1.2698412698412698,34.0,-1.4616,3.49,1.51,0.8800000000000001,0.2436,3.281599999999999,842.0699999999999,1358.15,923.15,1105.85
CuMg,0.59,0.13074,0.64233,7.284389210658761,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,146.06,0.11448947263594965,1.2698412698412698,34.0,-1.4514,3.49,1.51,0.8704000000000001,0.2419,3.3564000000000007,825.85,1358.15,923.15,1101.5
CuMg,0.6,0.13074,0.64233,7.417937988805248,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,146.4,0.11377411373583064,1.2698412698412698,34.0,-1.44,3.49,1.51,0.8620000000000001,0.24,3.4399999999999995,825.18,1358.15,923.15,1097.15
CuMg,0.61,0.13074,0.64233,7.552999097299705,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,146.74,0.11301279693082861,1.2698412698412698,34.0,-1.4274,3.49,1.51,0.8548000000000004,0.2379,3.532399999999999,829.91,1358.15,923.15,1092.8000000000002
CuMg,0.62,0.13074,0.64233,7.689572536142132,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,147.08,0.11220518830116782,1.2698412698412698,34.0,-1.4136,3.49,1.51,0.8488,0.2356,3.6335999999999995,833.29,1358.15,923.15,1088.45
CuMg,0.63,0.13074,0.64233,7.827658305332527,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,147.42,0.11135087829480193,1.2698412698412698,34.0,-1.3986,3.49,1.51,0.8440000000000003,0.2331,3.7436000000000007,835.31,1358.15,923.15,1084.1
CuMg,0.64,0.13074,0.64233,7.967256404870894,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,147.76,0.11044937736870601,1.2698412698412698,34.0,-1.3823999999999999,3.49,1.51,0.8404,0.2304,3.862400000000001,837.34,1358.15,923.15,1079.75
CuMg,0.65,0.13074,0.64233,8.108366834757229,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,148.1,0.1095001108986366,1.2698412698412698,34.0,-1.365,3.49,1.51,0.8380000000000003,0.22749999999999998,3.99,838.6899999999999,1358.15,923.15,1075.4
CuMg,0.66,0.13074,0.64233,8.250989594991536,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,148.44,0.10850241325764445,1.2698412698412698,34.0,-1.3463999999999998,3.49,1.51,0.8368,0.2244,4.1264,840.04,1358.15,923.15,1071.05
CuMg,0.67,0.13074,0.64233,8.395124685573812,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,148.78,0.10745552094294858,1.2698412698412698,34.0,-1.3266,3.49,1.51,0.8368000000000002,0.2211,4.271600000000001,840.04,1358.15,923.15,1066.6999999999998
CuMg,0.68,0.13074,0.64233,8.540772106504058,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,149.12,0.10635856460554732,1.2698412698412698,34.0,-1.3055999999999999,3.49,1.51,0.8380000000000003,0.2176,4.425600000000001,839.37,1358.15,923.15,1062.35
CuMg,0.6900000000000001,0.13074,0.64233,8.687931857782274,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,149.46,0.10521055980591572,1.2698412698412698,34.0,-1.2833999999999999,3.49,1.51,0.8404000000000003,0.21389999999999998,4.5884,838.01,1358.15,923.15,1058.0
CuMg,0.7000000000000001,0.13074,0.64233,8.836603939408459,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,149.8,0.10401039628070662,1.2698412698412698,34.0,-1.2599999999999998,3.49,1.51,0.8440000000000003,0.20999999999999996,4.760000000000002,835.99,1358.15,923.15,1053.65
CuMg,0.71,0.13074,0.64233,8.986788351382613,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,150.14,0.10275682545738819,1.2698412698412698,34.0,-1.2354,3.49,1.51,0.8488,0.20590000000000003,4.940399999999999,833.9599999999999,1358.15,923.15,1049.3
CuMg,0.72,0.13074,0.64233,9.138485093704737,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,150.48,0.10144844589339234,1.2698412698412698,34.0,-1.2096000000000002,3.49,1.51,0.8547999999999998,0.2016,5.1296,831.26,1358.15,923.15,1044.95
CuMg,0.73,0.13074,0.64233,9.291694166374834,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,150.82,0.10008368623980719,1.2698412698412698,34.0,-1.1826,3.49,1.51,0.8619999999999999,0.1971,5.3276,827.88,1358.15,923.15,1040.6
CuMg,0.74,0.13074,0.64233,9.446415569392899,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,151.16,0.09866078523176568,1.2698412698412698,34.0,-1.1543999999999999,3.49,1.51,0.8704000000000001,0.19240000000000002,5.5344,824.5,1358.15,923.15,1036.25
CuMg,0.75,0.13074,0.64233,9.602649302758932,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,151.5,0.09717776808142213,1.2698412698412698,34.0,-1.125,3.49,1.51,0.8799999999999999,0.1875,5.75,820.4499999999999,1358.15,923.15,1031.9
CuMg,0.76,0.13074,0.64233,9.760395366472936,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,151.84,0.09563241848500123,1.2698412698412698,34.0,-1.0944,3.49,1.51,0.8907999999999998,0.1824,5.974400000000001,815.72,1358.15,923.15,1027.55
CuMg,0.77,0.13074,0.64233,9.919653760534914,Cu,Mg,FCC,HCP,126.0,160.0,51.159,34,0.1592997,-3.0,152.18,0.0940222452391941,1.2698412698412698,34.0,-1.0626,3.49,1.51,0.9028,0.17709999999999998,6.2076,810.31,1358.15,923.15,1023.2
